,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
5787,1526,6.0,"{DELIVERY,CATALOG_NAVIGATION,PROMOTIONS}","Думаю что надо расширить границы доставки продуктов, потому что я не вхожу в границы доставок курьеров, а нас все во лишь разделяет один дом",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,21176,4.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Все отлично 🥰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,620,6.0,{DELIVERY},.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,22575,4.0,"{DELIVERY,PRICE}",Очень долгая доставка стала. Раньше быстрее привозили!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,15539,3.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}","Курьеры слепые, сборщики иногда тоже суют явно испорченный продукт, не видят подписи оставить под дверью, долбят по кучу раз в дверь. Поддержка сует отписки",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,19193,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Цены завышены, регулярно привозят испорченные продукты, иногда сильно курьеры задерживаются. Мало скидок и спец предложений. Экономия от магазина доходит до [NUM]-[NUM]%.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,1764,4.0,"{CATALOG_NAVIGATION,DELIVERY,PAYMENT}","Самокат это отличный сервис по доставке, единственное что можно было улучшить, это топографический кретинизм ваших курьеров, я понимаю что трудно найти дверь в парадную когда на нее не ведет огромная стрелка, но чтобы КАЖДЫЙ раз такое..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,23555,0.0,{DELIVERY},Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,19190,3.0,"{DELIVERY,SUPPORT}","Думаю что нужно указывать реальные сроки доставки, когда высокий спрос, чтобы покупатели видели сколько ждать до того, как сделают заказ. Каждый [NUM]-ой задерживают.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,11335,2.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,ASSORTMENT}",Незнаю😅🥲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,1073,6.0,"{PRICE,PROMOTIONS,PAYMENT,ASSORTMENT}","Все нравится, но сумма заказов постоянно скачет, из-за этого невозможно бывает то, что нужно можно заказать",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,7142,3.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}","Качество сильно отличается от магазина к магазину, но наш домашний самокат — лотерея, могут привезти порченые продукты, могут растянуть доставку на час.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,22339,6.0,"{DELIVERY,ASSORTMENT}",Часто долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,21138,1.0,"{ASSORTMENT,PRICE,PROMOTIONS}",До самоката я тратил меньше денег в день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,8318,3.0,{DELIVERY},Долго (,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,20987,4.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY}","Доставка дольше чем [NUM] минут, при том что заказ обычно на [NUM]-[NUM] позиции....неудобный поиск продуктов, сделайте каталог как в сбермаркете. И цены у вас слегка завышены",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5819,26370,3.0,{PRODUCTS_QUALITY},Не всегда качественный продукт!!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,9171,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY}","Очень долгая доставка, завышена цена",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5823,6444,6.0,"{PRODUCTS_QUALITY,ASSORTMENT,PROMOTIONS,PAYMENT,DELIVERY}","В целом все нравится , очень удобно когда забыл купить что-то в магазине или нет возможности сходить в магазин . Курьеры в основном милые мальчики , вежливые ( всегда желают хорошего дня ) . Бывало пару раз привозили товары с бракованной упаковкой",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5826,3670,4.0,"{PRICE,PROMOTIONS,PRODUCTS_QUALITY,ASSORTMENT,SUPPORT}",Норм,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,25436,3.0,{PRICE},Цены очень завышены,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,4651,2.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Часто сталкиваюсь непрофессиональном и , порой, грубом общении со службой поддержки.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,7904,1.0,{DELIVERY},Долго больше [NUM] минут ждать часто приходится,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,965,0.0,"{ASSORTMENT,PRICE,DELIVERY}",Ну не чего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,22951,0.0,"{DELIVERY,SUPPORT}","Сделала заказ. Привезли половину того, что заказывала. В поддержке предложили [NUM]% на следующий заказ. Чтобы окупить убыток, мне пришлось бы на [NUM]тыс заказ оформлять. Умственные способности поддержки стоит улучшить. Да и за сборщиками следить лучше",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,2515,3.0,{DELIVERY},Часто сильно задерживают заказ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,22108,6.0,{ASSORTMENT},"очень хочется, чтобы добавили в ассортимент лаваш!!!! 😭 и [NUM].[NUM] колу добрый без сахара! 🥰❤️",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,9383,2.0,{DELIVERY},Глупость курьеров зашкаливает,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,6231,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Сильно повышаются цены на готовую еду, нет отзывов на товары",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5847,5717,3.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY,PAYMENT}","Очень странный подход к ценообразованию « суммы минимального заказа». Для постоянных клиентов она неоправданно высокая, для редких заказов она низкая, по итогу постоянному клиенту проще выбрать другой сервис. Переодически испорченная еда",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,21567,2.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY}","Доставка продуктов быстрая, но не всегда качественная. Цены выше рыночных.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5849,8069,1.0,"{DELIVERY,PRODUCTS_QUALITY}",Плохое качество продукции.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,26050,6.0,"{PRODUCTS_QUALITY,PRICE}",Плохое качество кисло-молочных продуктов. Почти всегда на грани просрочки,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,11173,1.0,"{DELIVERY,PROMOTIONS,PRICE}","Очень долгая доставка, часто бывает что курьер приезжает после [NUM] минут после за[NUM]аза",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,21466,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,PAYMENT,SUPPORT}","Я думаю, что доставка [NUM] часа это перебор! Вы обещаете [NUM] минут, по факту [NUM] часа !!!! Поддержка не отвечает !!! Всем пофиг на клиентов",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,22539,0.0,"{DELIVERY,PRICE}",Про какие [NUM] минут идет речь ?с момента оплаты прошло [NUM] минут и никого нет,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,21513,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}","Ну такое себе, часто привозят товары с истекающим сроком годности, однажды привезли товар, точнее готовую еду в потрескавшемся контейнере, а я на работе, тут нет тарелок, пришлось выбрасывать, Вы должны присылать назад курьеров, что они забирали эту дрянь",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,408,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS,DELIVERY}",Иногда долгая очень доставка. Ассортимент часто хромает,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,11644,6.0,"{DELIVERY,ASSORTMENT,SUPPORT}","Все нравится, но мне часто долго идут продукты( около часа). А также иногда не хватает ассортимента",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,26956,0.0,{SUPPORT},"в заказ на [NUM]руб пыталась добавить один товар за [NUM]руб, но цена в корзине так и не поменялась, никакие промокоды не использовала, вводите своих клиентов в заблуждение, просто обманываете",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,4749,0.0,"{PRICE,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",говно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,21798,6.0,"{ASSORTMENT,PRODUCTS_QUALITY}",Вы вообще крутые,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,21551,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,PAYMENT}",Отлично,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,1987,6.0,"{PROMOTIONS,DELIVERY,PAYMENT}","Всё бы хорошо, но доставка стала дольше [NUM] мин, и хотелось бы добавить оплату наличными",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5876,16534,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Хочется скидок и хороших промокодов😍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,16034,6.0,"{DELIVERY,PRICE,PROMOTIONS}",В последнее время курьеры часто опаздывают,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,20837,6.0,"{ASSORTMENT,PAYMENT,PROMOTIONS}",Вы стараетесь) это круто),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,22397,2.0,"{DELIVERY,CATALOG_NAVIGATION,PROMOTIONS,PRICE}","Круто но доставка долгая , дорого бывает",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,14118,1.0,"{PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Курьеры не вежливые , пакеты из рук в руки передают без масок , без перчаток , не саблюдение бравил компании !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,4817,4.0,"{ASSORTMENT,PRICE,CATALOG_NAVIGATION,PROMOTIONS}",я люблю кок,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,26627,4.0,"{PROMOTIONS,DELIVERY}","Дорого, мало скидок",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,26454,4.0,{PRODUCTS_QUALITY},Очень часто приходят испорченные продукты из раздела ягоды и зелень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5898,22406,4.0,"{DELIVERY,CATALOG_NAVIGATION}",Приложение тупит,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5900,5090,3.0,{DELIVERY},"Доставка под конец рабочего дня желает лучшего, я понимаю что люди тоже хотят домой, но это не означает что нужно собирать заказы по [NUM] минут",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,6198,2.0,"{DELIVERY,PRODUCTS_QUALITY}",Подкачало качество фруктов,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,19748,4.0,"{DELIVERY,PRICE}",Минимальная стоимость доставки высока.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,19070,4.0,"{ASSORTMENT,PROMOTIONS,DELIVERY}",Часто задерживаетесь😅,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,21553,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Самый отвратный сервис на свете. Заказала [NUM] бутылки колы по [NUM],[NUM]л и мороженое. Мороженое положили под [NUM],[NUM] литра жидкости🤡🤡🤡 Ситуация повторялась не раз. Поддержка отвратительная, только тратит время и не решает проблемы.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,17376,3.0,"{SUPPORT,DELIVERY,ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}",пишите дату конца срока годности у продуктов. её очень сильно не хватает при принятии решения: какой продукт выбрать,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,447,3.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,PROMOTIONS}",Привезли не пропеченную пиццу.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,15384,4.0,{DELIVERY},"Стала дороже минимальная стоимость заказа. И долгая доставка, всегда с задержкой и опозданием.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,3791,6.0,"{PRICE,PRODUCTS_QUALITY,PROMOTIONS,PAYMENT}","Много мелких косяков и чаще всего долгая доставка, более [NUM] минут",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,15397,1.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY}","Ни бонусов,ни подарков, ни скидок за вечные опоздания и слабокачественные продукты.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,21443,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}","Необходимо увеличить ассортимент, продукты зачастую однообразные, в последнее время доставка по времени задерживается, причем иногда значительно, что странно при наличии большого количества курьеров, бесплатная доставка - преимущество, но цены высоки",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,22966,0.0,"{DELIVERY,SUPPORT}","Курьер опаздывает. В приложении нет уведомления о корректных сроках доставки. Написал в поддержку: они говорят, что на уточнение(!) понадобится [NUM]-[NUM] минут….",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,15823,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,SUPPORT,DELIVERY}","Если высокий спрос, то лучше сразу писать, что доставка от часа например",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918,26675,6.0,"{PROMOTIONS,PRICE,PRODUCTS_QUALITY,DELIVERY}","Очень странное время доставки. На один и тот же адрес время может варьироваться в пределах [NUM]минут! Невозможно рассчитать и предугадать, успеет ли прийти курьер или нет. Если есть загруженность и она временная, сделайте четкий интервал доставки,п. [NUM] мин",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
